Tamaño,Hilos,algoritmo,tiempo
65536,16,Paralelo V1,4625
65536,32,Paralelo V1,10805
65536,64,Paralelo V1,21083
65536,128,Paralelo V1,46323
65536,256,Paralelo V1,116953
65536,512,Paralelo V1,251097
65536,1024,Paralelo V1,498139
65536,2048,Paralelo V1,891598
65536,4096,Paralelo V1,2010017
65536,1,Secuencial,294
65536,1,Paralelo V1,467
65536,2,Paralelo V1,527
65536,4,Paralelo V1,515
65536,8,Paralelo V1,1020
65536,16,Paralelo V1,3426
65536,32,Paralelo V1,10390
65536,64,Paralelo V1,19132
65536,128,Paralelo V1,56377
65536,256,Paralelo V1,137609
65536,512,Paralelo V1,246490
65536,1024,Paralelo V1,524876
65536,2048,Paralelo V1,794500
65536,4096,Paralelo V1,1962111
65536,1,Secuencial,461
65536,1,Paralelo V1,762
65536,2,Paralelo V1,1438
65536,4,Paralelo V1,1268
65536,8,Paralelo V1,2800
65536,16,Paralelo V1,6465
65536,32,Paralelo V1,13677
65536,64,Paralelo V1,21718
65536,128,Paralelo V1,43631
65536,256,Paralelo V1,94725
65536,512,Paralelo V1,178810
65536,1024,Paralelo V1,365813
65536,2048,Paralelo V1,865222
65536,4096,Paralelo V1,1941421
65536,1,Secuencial,459
65536,1,Paralelo V1,608
65536,2,Paralelo V1,617
65536,4,Paralelo V1,635
65536,8,Paralelo V1,1280
65536,16,Paralelo V1,3973
65536,32,Paralelo V1,10906
65536,64,Paralelo V1,18210
65536,128,Paralelo V1,40648
65536,256,Paralelo V1,94996
65536,512,Paralelo V1,170060
65536,1024,Paralelo V1,357034
65536,2048,Paralelo V1,894699
65536,4096,Paralelo V1,1877942
65536,1,Secuencial,460
65536,1,Paralelo V1,646
65536,2,Paralelo V1,1250
65536,4,Paralelo V1,1318
65536,8,Paralelo V1,2756
65536,16,Paralelo V1,7634
65536,32,Paralelo V1,18220
65536,64,Paralelo V1,24435
65536,128,Paralelo V1,50656
65536,256,Paralelo V1,126183
65536,512,Paralelo V1,223807
65536,1024,Paralelo V1,497991
65536,2048,Paralelo V1,815966
65536,4096,Paralelo V1,1900961
65536,1,Secuencial,305
65536,1,Paralelo V1,961
65536,2,Paralelo V1,640
65536,4,Paralelo V1,460
65536,8,Paralelo V1,1131
65536,16,Paralelo V1,3351
65536,32,Paralelo V1,10223
65536,64,Paralelo V1,22155
65536,128,Paralelo V1,43448
65536,256,Paralelo V1,139563
65536,512,Paralelo V1,220436
65536,1024,Paralelo V1,388977
65536,2048,Paralelo V1,982431
65536,4096,Paralelo V1,2084195
65536,1,Secuencial,455
65536,1,Paralelo V1,723
65536,2,Paralelo V1,1219
65536,4,Paralelo V1,1305
65536,8,Paralelo V1,1926
65536,16,Paralelo V1,5589
65536,32,Paralelo V1,13198
65536,64,Paralelo V1,21895
65536,128,Paralelo V1,44787
65536,256,Paralelo V1,110303
65536,512,Paralelo V1,257069
65536,1024,Paralelo V1,444526
65536,2048,Paralelo V1,866896
65536,4096,Paralelo V1,1801132
65536,1,Secuencial,455
65536,1,Paralelo V1,1074
65536,2,Paralelo V1,1191
65536,4,Paralelo V1,934
65536,8,Paralelo V1,1150
65536,16,Paralelo V1,3833
65536,32,Paralelo V1,10593
65536,64,Paralelo V1,18359
65536,128,Paralelo V1,42603
65536,256,Paralelo V1,98618
65536,512,Paralelo V1,175374
65536,1024,Paralelo V1,365228
65536,2048,Paralelo V1,754587
65536,4096,Paralelo V1,2010589
65536,1,Secuencial,451
65536,1,Paralelo V1,932
65536,2,Paralelo V1,813
65536,4,Paralelo V1,718
65536,8,Paralelo V1,1241
65536,16,Paralelo V1,3872
65536,32,Paralelo V1,10019
65536,64,Paralelo V1,17679
65536,128,Paralelo V1,44980
65536,256,Paralelo V1,97440
65536,512,Paralelo V1,214402
65536,1024,Paralelo V1,438942
65536,2048,Paralelo V1,920746
65536,4096,Paralelo V1,1706604
65536,1,Secuencial,460
65536,1,Paralelo V1,899
65536,2,Paralelo V1,566
65536,4,Paralelo V1,699
65536,8,Paralelo V1,1220
65536,16,Paralelo V1,3834
65536,32,Paralelo V1,10648
65536,64,Paralelo V1,18949
65536,128,Paralelo V1,39730
65536,256,Paralelo V1,97654
65536,512,Paralelo V1,181151
65536,1024,Paralelo V1,361109
65536,2048,Paralelo V1,798724
65536,4096,Paralelo V1,1723364
65536,1,Secuencial,461
65536,1,Paralelo V1,607
65536,2,Paralelo V1,860
65536,4,Paralelo V1,1255
65536,8,Paralelo V1,1705
65536,16,Paralelo V1,4240
65536,32,Paralelo V1,10529
65536,64,Paralelo V1,18285
65536,128,Paralelo V1,42035
65536,256,Paralelo V1,94704
65536,512,Paralelo V1,175346
65536,1024,Paralelo V1,367607
65536,2048,Paralelo V1,794438
65536,4096,Paralelo V1,1800819
65536,1,Secuencial,303
65536,1,Paralelo V1,458
65536,2,Paralelo V1,643
65536,4,Paralelo V1,414
65536,8,Paralelo V1,1097
65536,16,Paralelo V1,3387
65536,32,Paralelo V1,9709
65536,64,Paralelo V1,17947
65536,128,Paralelo V1,43141
65536,256,Paralelo V1,94091
65536,512,Paralelo V1,201767
65536,1024,Paralelo V1,493537
65536,2048,Paralelo V1,874120
65536,4096,Paralelo V1,1875631
65536,1,Secuencial,452
65536,1,Paralelo V1,600
65536,2,Paralelo V1,742
65536,4,Paralelo V1,543
65536,8,Paralelo V1,1265
65536,16,Paralelo V1,4053
65536,32,Paralelo V1,10752
65536,64,Paralelo V1,19138
65536,128,Paralelo V1,40923
65536,256,Paralelo V1,91844
65536,512,Paralelo V1,179890
65536,1024,Paralelo V1,370705
65536,2048,Paralelo V1,945423
65536,4096,Paralelo V1,2132911
65536,1,Secuencial,461
65536,1,Paralelo V1,767
65536,2,Paralelo V1,1061
65536,4,Paralelo V1,1084
65536,8,Paralelo V1,2701
65536,16,Paralelo V1,5986
65536,32,Paralelo V1,15002
65536,64,Paralelo V1,27480
65536,128,Paralelo V1,44228
65536,256,Paralelo V1,97197
65536,512,Paralelo V1,185345
65536,1024,Paralelo V1,376347
65536,2048,Paralelo V1,1028068
65536,4096,Paralelo V1,2202784
65536,1,Secuencial,461
65536,1,Paralelo V1,552
65536,2,Paralelo V1,897
65536,4,Paralelo V1,770
65536,8,Paralelo V1,1231
65536,16,Paralelo V1,3884
65536,32,Paralelo V1,10686
65536,64,Paralelo V1,19079
65536,128,Paralelo V1,42229
65536,256,Paralelo V1,115201
65536,512,Paralelo V1,190181
65536,1024,Paralelo V1,396769
65536,2048,Paralelo V1,865481
65536,4096,Paralelo V1,1895145
65536,1,Secuencial,460
65536,1,Paralelo V1,561
65536,2,Paralelo V1,1396
65536,4,Paralelo V1,942
65536,8,Paralelo V1,1500
65536,16,Paralelo V1,4881
65536,32,Paralelo V1,11978
65536,64,Paralelo V1,19215
65536,128,Paralelo V1,41467
65536,256,Paralelo V1,93803
65536,512,Paralelo V1,187472
65536,1024,Paralelo V1,382549
65536,2048,Paralelo V1,833374
65536,4096,Paralelo V1,1876290
65536,1,Secuencial,460
65536,1,Paralelo V1,673
65536,2,Paralelo V1,1133
65536,4,Paralelo V1,1547
65536,8,Paralelo V1,2473
65536,16,Paralelo V1,7629
65536,32,Paralelo V1,16906
65536,64,Paralelo V1,30048
65536,128,Paralelo V1,40926
65536,256,Paralelo V1,127444
65536,512,Paralelo V1,246471
65536,1024,Paralelo V1,414054
65536,2048,Paralelo V1,816090
65536,4096,Paralelo V1,1983907
65536,1,Secuencial,459
65536,1,Paralelo V1,581
65536,2,Paralelo V1,1226
65536,4,Paralelo V1,1531
65536,8,Paralelo V1,2944
65536,16,Paralelo V1,7775
65536,32,Paralelo V1,12671
65536,64,Paralelo V1,20582
65536,128,Paralelo V1,40707
65536,256,Paralelo V1,106083
65536,512,Paralelo V1,240594
65536,1024,Paralelo V1,483405
65536,2048,Paralelo V1,922631
65536,4096,Paralelo V1,1919278
65536,1,Secuencial,461
65536,1,Paralelo V1,563
65536,2,Paralelo V1,774
65536,4,Paralelo V1,1204
65536,8,Paralelo V1,1443
65536,16,Paralelo V1,4396
65536,32,Paralelo V1,10395
65536,64,Paralelo V1,18929
65536,128,Paralelo V1,41621
65536,256,Paralelo V1,92919
65536,512,Paralelo V1,177362
65536,1024,Paralelo V1,376497
65536,2048,Paralelo V1,816628
65536,4096,Paralelo V1,1781841
65536,1,Secuencial,460
65536,1,Paralelo V1,571
65536,2,Paralelo V1,998
65536,4,Paralelo V1,842
65536,8,Paralelo V1,1478
65536,16,Paralelo V1,4065
65536,32,Paralelo V1,10133
65536,64,Paralelo V1,19088
65536,128,Paralelo V1,44279
65536,256,Paralelo V1,104582
65536,512,Paralelo V1,241282
65536,1024,Paralelo V1,458030
65536,2048,Paralelo V1,815796
65536,4096,Paralelo V1,1836611
65536,1,Secuencial,461
65536,1,Paralelo V1,614
65536,2,Paralelo V1,822
65536,4,Paralelo V1,788
65536,8,Paralelo V1,1449
65536,16,Paralelo V1,4525
65536,32,Paralelo V1,11456
65536,64,Paralelo V1,18782
65536,128,Paralelo V1,47065
65536,256,Paralelo V1,103830
65536,512,Paralelo V1,216262
65536,1024,Paralelo V1,508766
65536,2048,Paralelo V1,1019450
65536,4096,Paralelo V1,1889105
65536,1,Secuencial,458
65536,1,Paralelo V1,485
65536,2,Paralelo V1,651
65536,4,Paralelo V1,838
65536,8,Paralelo V1,1118
65536,16,Paralelo V1,3831
65536,32,Paralelo V1,10724
65536,64,Paralelo V1,18525
65536,128,Paralelo V1,45630
65536,256,Paralelo V1,97551
65536,512,Paralelo V1,169031
65536,1024,Paralelo V1,391355
65536,2048,Paralelo V1,961543
65536,4096,Paralelo V1,2051903
65536,1,Secuencial,459
65536,1,Paralelo V1,781
65536,2,Paralelo V1,1057
65536,4,Paralelo V1,846
65536,8,Paralelo V1,2635
65536,16,Paralelo V1,8128
65536,32,Paralelo V1,17161
65536,64,Paralelo V1,31632
65536,128,Paralelo V1,72277
65536,256,Paralelo V1,162271
65536,512,Paralelo V1,245044
65536,1024,Paralelo V1,437257
65536,2048,Paralelo V1,887788
65536,4096,Paralelo V1,1853793
65536,1,Secuencial,460
65536,1,Paralelo V1,531
65536,2,Paralelo V1,876
65536,4,Paralelo V1,1093
65536,8,Paralelo V1,1479
65536,16,Paralelo V1,4980
65536,32,Paralelo V1,13379
65536,64,Paralelo V1,21539
65536,128,Paralelo V1,45221
65536,256,Paralelo V1,106481
65536,512,Paralelo V1,248395
65536,1024,Paralelo V1,444420
65536,2048,Paralelo V1,873689
65536,4096,Paralelo V1,2157373
65536,1,Secuencial,460
65536,1,Paralelo V1,596
65536,2,Paralelo V1,1180
65536,4,Paralelo V1,1124
65536,8,Paralelo V1,1731
65536,16,Paralelo V1,5221
65536,32,Paralelo V1,11677
65536,64,Paralelo V1,19253
65536,128,Paralelo V1,43572
65536,256,Paralelo V1,91132
65536,512,Paralelo V1,175978
65536,1024,Paralelo V1,373134
65536,2048,Paralelo V1,804417
65536,4096,Paralelo V1,1938103
65536,1,Secuencial,461
65536,1,Paralelo V1,605
65536,2,Paralelo V1,987
65536,4,Paralelo V1,1289
65536,8,Paralelo V1,2718
65536,16,Paralelo V1,7598
65536,32,Paralelo V1,17352
65536,64,Paralelo V1,32314
65536,128,Paralelo V1,72751
65536,256,Paralelo V1,131494
65536,512,Paralelo V1,307207
65536,1024,Paralelo V1,489136
65536,2048,Paralelo V1,789431
65536,4096,Paralelo V1,1855658
65536,1,Secuencial,461
65536,1,Paralelo V1,688
65536,2,Paralelo V1,1091
65536,4,Paralelo V1,944
65536,8,Paralelo V1,1448
65536,16,Paralelo V1,4824
65536,32,Paralelo V1,11787
65536,64,Paralelo V1,24100
65536,128,Paralelo V1,49980
65536,256,Paralelo V1,139249
65536,512,Paralelo V1,247799
65536,1024,Paralelo V1,394468
65536,2048,Paralelo V1,818611
65536,4096,Paralelo V1,2114719
65536,1,Secuencial,453
65536,1,Paralelo V1,656
65536,2,Paralelo V1,725
65536,4,Paralelo V1,718
65536,8,Paralelo V1,1431
65536,16,Paralelo V1,4366
65536,32,Paralelo V1,10657
65536,64,Paralelo V1,23668
65536,128,Paralelo V1,44226
65536,256,Paralelo V1,113541
65536,512,Paralelo V1,290189
65536,1024,Paralelo V1,467932
65536,2048,Paralelo V1,880119
65536,4096,Paralelo V1,1748758
65536,1,Secuencial,462
65536,1,Paralelo V1,561
65536,2,Paralelo V1,922
65536,4,Paralelo V1,1261
65536,8,Paralelo V1,2434
65536,16,Paralelo V1,6690
65536,32,Paralelo V1,11818
65536,64,Paralelo V1,20275
65536,128,Paralelo V1,41326
65536,256,Paralelo V1,94069
65536,512,Paralelo V1,182967
65536,1024,Paralelo V1,373010
65536,2048,Paralelo V1,770804
65536,4096,Paralelo V1,1945021
65536,1,Secuencial,457
65536,1,Paralelo V1,607
65536,2,Paralelo V1,897
65536,4,Paralelo V1,792
65536,8,Paralelo V1,1260
65536,16,Paralelo V1,3801
65536,32,Paralelo V1,10589
65536,64,Paralelo V1,19120
65536,128,Paralelo V1,44363
65536,256,Paralelo V1,92534
65536,512,Paralelo V1,181281
65536,1024,Paralelo V1,361075
65536,2048,Paralelo V1,759069
65536,4096,Paralelo V1,2050067
65536,1,Secuencial,459
65536,1,Paralelo V1,1071
65536,2,Paralelo V1,1190
65536,4,Paralelo V1,1424
65536,8,Paralelo V1,2409
65536,16,Paralelo V1,7046
65536,32,Paralelo V1,18132
65536,64,Paralelo V1,26085
65536,128,Paralelo V1,43875
65536,256,Paralelo V1,107280
65536,512,Paralelo V1,261272
65536,1024,Paralelo V1,463763
65536,2048,Paralelo V1,799680
65536,4096,Paralelo V1,1895575
65536,1,Secuencial,461
65536,1,Paralelo V1,583
65536,2,Paralelo V1,935
65536,4,Paralelo V1,783
65536,8,Paralelo V1,1409
65536,16,Paralelo V1,4439
65536,32,Paralelo V1,10078
65536,64,Paralelo V1,18470
65536,128,Paralelo V1,47966
65536,256,Paralelo V1,140220
65536,512,Paralelo V1,222378
65536,1024,Paralelo V1,381309
65536,2048,Paralelo V1,996032
65536,4096,Paralelo V1,1694679
65536,1,Secuencial,283
65536,1,Paralelo V1,337
65536,2,Paralelo V1,442
65536,4,Paralelo V1,778
65536,8,Paralelo V1,1152
65536,16,Paralelo V1,3229
65536,32,Paralelo V1,9602
65536,64,Paralelo V1,17176
65536,128,Paralelo V1,41241
65536,256,Paralelo V1,105936
65536,512,Paralelo V1,186107
65536,1024,Paralelo V1,391499
65536,2048,Paralelo V1,801281
65536,4096,Paralelo V1,2033090
65536,1,Secuencial,461
65536,1,Paralelo V1,604
65536,2,Paralelo V1,949
65536,4,Paralelo V1,1458
65536,8,Paralelo V1,2771
65536,16,Paralelo V1,8274
65536,32,Paralelo V1,16267
65536,64,Paralelo V1,23231
65536,128,Paralelo V1,41601
65536,256,Paralelo V1,125678
65536,512,Paralelo V1,271026
65536,1024,Paralelo V1,414374
65536,2048,Paralelo V1,778161
65536,4096,Paralelo V1,1722472
65536,1,Secuencial,461
65536,1,Paralelo V1,605
65536,2,Paralelo V1,531
65536,4,Paralelo V1,504
65536,8,Paralelo V1,1217
65536,16,Paralelo V1,3722
65536,32,Paralelo V1,11222
65536,64,Paralelo V1,20579
65536,128,Paralelo V1,42685
65536,256,Paralelo V1,97359
65536,512,Paralelo V1,179534
65536,1024,Paralelo V1,356053
65536,2048,Paralelo V1,797135
65536,4096,Paralelo V1,1728133
65536,1,Secuencial,295
65536,1,Paralelo V1,489
65536,2,Paralelo V1,519
65536,4,Paralelo V1,637
65536,8,Paralelo V1,1139
65536,16,Paralelo V1,3322
65536,32,Paralelo V1,9969
65536,64,Paralelo V1,18311
65536,128,Paralelo V1,43634
65536,256,Paralelo V1,95772
65536,512,Paralelo V1,179715
65536,1024,Paralelo V1,357043
65536,2048,Paralelo V1,818265
65536,4096,Paralelo V1,1997399
65536,1,Secuencial,302
65536,1,Paralelo V1,506
65536,2,Paralelo V1,888
65536,4,Paralelo V1,743
65536,8,Paralelo V1,1097
65536,16,Paralelo V1,3353
65536,32,Paralelo V1,10266
65536,64,Paralelo V1,18588
65536,128,Paralelo V1,43097
65536,256,Paralelo V1,117447
65536,512,Paralelo V1,232537
65536,1024,Paralelo V1,373886
65536,2048,Paralelo V1,834849
65536,4096,Paralelo V1,2095004
65536,1,Secuencial,460
65536,1,Paralelo V1,589
65536,2,Paralelo V1,1180
65536,4,Paralelo V1,1406
65536,8,Paralelo V1,2602
65536,16,Paralelo V1,7583
65536,32,Paralelo V1,15486
65536,64,Paralelo V1,22000
65536,128,Paralelo V1,43561
65536,256,Paralelo V1,94919
65536,512,Paralelo V1,178939
65536,1024,Paralelo V1,365661
65536,2048,Paralelo V1,871077
65536,4096,Paralelo V1,2122320
65536,1,Secuencial,460
65536,1,Paralelo V1,665
65536,2,Paralelo V1,701
65536,4,Paralelo V1,796
65536,8,Paralelo V1,1331
65536,16,Paralelo V1,3837
65536,32,Paralelo V1,9618
65536,64,Paralelo V1,18851
65536,128,Paralelo V1,55044
65536,256,Paralelo V1,160362
65536,512,Paralelo V1,263431
65536,1024,Paralelo V1,621067
65536,2048,Paralelo V1,1015409
65536,4096,Paralelo V1,2390440
65536,1,Secuencial,454
65536,1,Paralelo V1,1135
65536,2,Paralelo V1,1035
65536,4,Paralelo V1,1007
65536,8,Paralelo V1,2649
65536,16,Paralelo V1,7988
65536,32,Paralelo V1,17447
65536,64,Paralelo V1,34865
65536,128,Paralelo V1,79283
65536,256,Paralelo V1,165829
65536,512,Paralelo V1,299979
65536,1024,Paralelo V1,461914
65536,2048,Paralelo V1,862484
65536,4096,Paralelo V1,2938082
65536,1,Secuencial,461
65536,1,Paralelo V1,693
65536,2,Paralelo V1,1253
65536,4,Paralelo V1,1194
65536,8,Paralelo V1,2185
65536,16,Paralelo V1,7186
65536,32,Paralelo V1,17346
65536,64,Paralelo V1,24891
65536,128,Paralelo V1,50920
65536,256,Paralelo V1,125609
65536,512,Paralelo V1,303723
65536,1024,Paralelo V1,653081
65536,2048,Paralelo V1,900736
65536,4096,Paralelo V1,2382013
65536,1,Secuencial,460
65536,1,Paralelo V1,719
65536,2,Paralelo V1,996
65536,4,Paralelo V1,1086
65536,8,Paralelo V1,1563
65536,16,Paralelo V1,3888
65536,32,Paralelo V1,10491
65536,64,Paralelo V1,20188
65536,128,Paralelo V1,46001
65536,256,Paralelo V1,101793
65536,512,Paralelo V1,180169
65536,1024,Paralelo V1,375472
65536,2048,Paralelo V1,1005268
65536,4096,Paralelo V1,1752355
65536,1,Secuencial,296
65536,1,Paralelo V1,500
65536,2,Paralelo V1,452
65536,4,Paralelo V1,767
65536,8,Paralelo V1,1074
65536,16,Paralelo V1,3259
65536,32,Paralelo V1,10198
65536,64,Paralelo V1,20253
65536,128,Paralelo V1,41003
65536,256,Paralelo V1,94663
65536,512,Paralelo V1,175214
65536,1024,Paralelo V1,352254
65536,2048,Paralelo V1,757080
65536,4096,Paralelo V1,2093718
65536,1,Secuencial,306
65536,1,Paralelo V1,590
65536,2,Paralelo V1,699
65536,4,Paralelo V1,430
65536,8,Paralelo V1,1035
65536,16,Paralelo V1,3683
65536,32,Paralelo V1,10551
65536,64,Paralelo V1,19404
65536,128,Paralelo V1,44201
65536,256,Paralelo V1,101644
65536,512,Paralelo V1,225436
65536,1024,Paralelo V1,416415
65536,2048,Paralelo V1,814295
65536,4096,Paralelo V1,1887099
65536,1,Secuencial,461
65536,1,Paralelo V1,547
65536,2,Paralelo V1,903
65536,4,Paralelo V1,1002
65536,8,Paralelo V1,1620
65536,16,Paralelo V1,3962
65536,32,Paralelo V1,10279
65536,64,Paralelo V1,19101
65536,128,Paralelo V1,48238
65536,256,Paralelo V1,123132
65536,512,Paralelo V1,248308
65536,1024,Paralelo V1,457668
65536,2048,Paralelo V1,951704
65536,4096,Paralelo V1,2377648
65536,1,Secuencial,454
65536,1,Paralelo V1,673
65536,2,Paralelo V1,978
65536,4,Paralelo V1,1122
65536,8,Paralelo V1,1591
65536,16,Paralelo V1,6102
65536,32,Paralelo V1,15017
65536,64,Paralelo V1,21486
65536,128,Paralelo V1,47236
65536,256,Paralelo V1,132620
65536,512,Paralelo V1,189581
65536,1024,Paralelo V1,354500
65536,2048,Paralelo V1,835155
65536,4096,Paralelo V1,1983864
65536,1,Secuencial,461
65536,1,Paralelo V1,880
65536,2,Paralelo V1,1112
65536,4,Paralelo V1,1040
65536,8,Paralelo V1,2184
65536,16,Paralelo V1,7120
65536,32,Paralelo V1,13681
65536,64,Paralelo V1,22672
65536,128,Paralelo V1,48643
65536,256,Paralelo V1,133425
65536,512,Paralelo V1,209357
65536,1024,Paralelo V1,489975
65536,2048,Paralelo V1,855960
65536,4096,Paralelo V1,2150106
65536,1,Secuencial,297
65536,1,Paralelo V1,482
65536,2,Paralelo V1,536
65536,4,Paralelo V1,775
65536,8,Paralelo V1,1280
65536,16,Paralelo V1,4265
65536,32,Paralelo V1,11273
65536,64,Paralelo V1,21945
65536,128,Paralelo V1,49384
65536,256,Paralelo V1,109549
65536,512,Paralelo V1,220474
65536,1024,Paralelo V1,375843
65536,2048,Paralelo V1,912153
65536,4096,Paralelo V1,2050484
65536,1,Secuencial,459
65536,1,Paralelo V1,1144
65536,2,Paralelo V1,880
65536,4,Paralelo V1,1336
65536,8,Paralelo V1,2062
65536,16,Paralelo V1,6067
65536,32,Paralelo V1,14795
65536,64,Paralelo V1,27002
65536,128,Paralelo V1,47751
65536,256,Paralelo V1,126295
65536,512,Paralelo V1,215879
65536,1024,Paralelo V1,400435
65536,2048,Paralelo V1,883146
65536,4096,Paralelo V1,1885724
65536,1,Secuencial,462
65536,1,Paralelo V1,544
65536,2,Paralelo V1,1326
65536,4,Paralelo V1,1215
65536,8,Paralelo V1,1674
65536,16,Paralelo V1,3956
65536,32,Paralelo V1,10096
65536,64,Paralelo V1,19065
65536,128,Paralelo V1,42393
65536,256,Paralelo V1,94452
65536,512,Paralelo V1,178475
65536,1024,Paralelo V1,358984
65536,2048,Paralelo V1,914853
65536,4096,Paralelo V1,1665465
65536,1,Secuencial,453
65536,1,Paralelo V1,583
65536,2,Paralelo V1,826
65536,4,Paralelo V1,1023
65536,8,Paralelo V1,1309
65536,16,Paralelo V1,4223
65536,32,Paralelo V1,10458
65536,64,Paralelo V1,18722
65536,128,Paralelo V1,43100
65536,256,Paralelo V1,96176
65536,512,Paralelo V1,183249
65536,1024,Paralelo V1,359362
65536,2048,Paralelo V1,812022
65536,4096,Paralelo V1,2573433
65536,1,Secuencial,454
65536,1,Paralelo V1,977
65536,2,Paralelo V1,1296
65536,4,Paralelo V1,894
65536,8,Paralelo V1,2106
65536,16,Paralelo V1,4162
65536,32,Paralelo V1,10346
65536,64,Paralelo V1,18328
65536,128,Paralelo V1,41996
65536,256,Paralelo V1,99855
65536,512,Paralelo V1,180975
65536,1024,Paralelo V1,367307
65536,2048,Paralelo V1,798899
65536,4096,Paralelo V1,1686733
65536,1,Secuencial,459
65536,1,Paralelo V1,557
65536,2,Paralelo V1,776
65536,4,Paralelo V1,820
65536,8,Paralelo V1,1359
65536,16,Paralelo V1,4295
65536,32,Paralelo V1,9696
65536,64,Paralelo V1,18127
65536,128,Paralelo V1,45814
65536,256,Paralelo V1,105151
65536,512,Paralelo V1,209143
65536,1024,Paralelo V1,354534
65536,2048,Paralelo V1,794214
65536,4096,Paralelo V1,1865626
65536,1,Secuencial,460
65536,1,Paralelo V1,675
65536,2,Paralelo V1,1093
65536,4,Paralelo V1,1188
65536,8,Paralelo V1,1784
65536,16,Paralelo V1,5774
65536,32,Paralelo V1,16664
65536,64,Paralelo V1,29999
65536,128,Paralelo V1,56809
65536,256,Paralelo V1,103621
65536,512,Paralelo V1,195566
65536,1024,Paralelo V1,483469
65536,2048,Paralelo V1,1010268
65536,4096,Paralelo V1,2002492
65536,1,Secuencial,458
65536,1,Paralelo V1,633
65536,2,Paralelo V1,979
65536,4,Paralelo V1,958
65536,8,Paralelo V1,2544
65536,16,Paralelo V1,8266
65536,32,Paralelo V1,16286
65536,64,Paralelo V1,29676
65536,128,Paralelo V1,49332
65536,256,Paralelo V1,137724
65536,512,Paralelo V1,234528
65536,1024,Paralelo V1,567854
65536,2048,Paralelo V1,899918
65536,4096,Paralelo V1,1796394
65536,1,Secuencial,300
65536,1,Paralelo V1,459
65536,2,Paralelo V1,535
65536,4,Paralelo V1,638
65536,8,Paralelo V1,1037
65536,16,Paralelo V1,3414
65536,32,Paralelo V1,10922
65536,64,Paralelo V1,19721
65536,128,Paralelo V1,43155
65536,256,Paralelo V1,95746
65536,512,Paralelo V1,182872
65536,1024,Paralelo V1,388844
65536,2048,Paralelo V1,1148039
65536,4096,Paralelo V1,1976724
65536,1,Secuencial,462
65536,1,Paralelo V1,679
65536,2,Paralelo V1,1531
65536,4,Paralelo V1,1171
65536,8,Paralelo V1,2652
65536,16,Paralelo V1,7348
65536,32,Paralelo V1,17064
65536,64,Paralelo V1,27742
65536,128,Paralelo V1,44292
65536,256,Paralelo V1,94501
65536,512,Paralelo V1,185105
65536,1024,Paralelo V1,361599
65536,2048,Paralelo V1,824957
65536,4096,Paralelo V1,2141667
65536,1,Secuencial,461
65536,1,Paralelo V1,518
65536,2,Paralelo V1,584
65536,4,Paralelo V1,685
65536,8,Paralelo V1,1209
65536,16,Paralelo V1,3814
65536,32,Paralelo V1,10615
65536,64,Paralelo V1,20682
65536,128,Paralelo V1,46146
65536,256,Paralelo V1,101007
65536,512,Paralelo V1,212281
65536,1024,Paralelo V1,389343
65536,2048,Paralelo V1,778755
65536,4096,Paralelo V1,1802009
65536,1,Secuencial,460
65536,1,Paralelo V1,553
65536,2,Paralelo V1,1191
65536,4,Paralelo V1,986
65536,8,Paralelo V1,2185
65536,16,Paralelo V1,6839
65536,32,Paralelo V1,15851
65536,64,Paralelo V1,28105
65536,128,Paralelo V1,48637
65536,256,Paralelo V1,124209
65536,512,Paralelo V1,231048
65536,1024,Paralelo V1,388093
65536,2048,Paralelo V1,856081
65536,4096,Paralelo V1,1927000
65536,1,Secuencial,453
65536,1,Paralelo V1,561
65536,2,Paralelo V1,916
65536,4,Paralelo V1,1404
65536,8,Paralelo V1,2746
65536,16,Paralelo V1,7009
65536,32,Paralelo V1,13672
65536,64,Paralelo V1,24192
65536,128,Paralelo V1,43875
65536,256,Paralelo V1,97111
65536,512,Paralelo V1,188675
65536,1024,Paralelo V1,367862
65536,2048,Paralelo V1,827214
65536,4096,Paralelo V1,1958525
65536,1,Secuencial,460
65536,1,Paralelo V1,587
65536,2,Paralelo V1,846
65536,4,Paralelo V1,1460
65536,8,Paralelo V1,2660
65536,16,Paralelo V1,7145
65536,32,Paralelo V1,18109
65536,64,Paralelo V1,32872
65536,128,Paralelo V1,77064
65536,256,Paralelo V1,165577
65536,512,Paralelo V1,296075
65536,1024,Paralelo V1,458077
65536,2048,Paralelo V1,796897
65536,4096,Paralelo V1,1807839
65536,1,Secuencial,455
131072,1,Paralelo V1,1043
131072,2,Paralelo V1,1254
131072,4,Paralelo V1,904
131072,8,Paralelo V1,1419
131072,16,Paralelo V1,3790
131072,32,Paralelo V1,9897
131072,64,Paralelo V1,18979
131072,128,Paralelo V1,48571
131072,256,Paralelo V1,104274
131072,512,Paralelo V1,190638
131072,1024,Paralelo V1,378543
131072,2048,Paralelo V1,950606
131072,4096,Paralelo V1,2424882
131072,1,Secuencial,922
131072,1,Paralelo V1,1384
131072,2,Paralelo V1,1703
131072,4,Paralelo V1,1424
131072,8,Paralelo V1,2458
131072,16,Paralelo V1,7479
131072,32,Paralelo V1,15072
131072,64,Paralelo V1,20809
131072,128,Paralelo V1,44378
131072,256,Paralelo V1,114656
131072,512,Paralelo V1,235698
131072,1024,Paralelo V1,434553
131072,2048,Paralelo V1,782618
131072,4096,Paralelo V1,1829129
